text,label
 bhai kush achi chez share krny ho ap k sath to kese ki ja sakti hy police k hwaly sy plz btayen,1.0
fazal ur rehman ko ahmaq bol rahi ho,1.0
bhai jan tw twitter de activate kr le 😂  hm log ajkl bht vely hain :),1.0
 itna me chaho tujhe koi ksii ko na chahe 😂,1.0
"bhenchod funny aadmi hai tu, aur kya chahiye 🥺",0.0
 osama bin laden was also a scholar rahul ..make him your ideal as well and tel this to us goverment wenever u go to us..then will see what they will do with u..bhokne ki azadi sirf hindustan main hi hai..,0.0
 phr hod bhn bhai hon hy dono college k hmare anatomy ki 90% in stages send ups,1.0
"ap dekho gy aap agr garbage pay bhii kuch banao gy ye log dekhain gy,,, raah say bhatka dia ab jo marzi dikhao inko",1.0
akhrot bhai video ka fornsic uk aur punjab lab se ho.choka hey original ka certificat mill chuka hey aap check kar lo insan bano youtheya na bano chalo inn choro ko daffa karo california ke court ka faisla discus karo,0.0
to aya ja b. c awe bhonkty rethi han ghasti,0.0
 ye tu sch h 😉,1.0
"fazlu ko agr hakumat mei koi ministry mil jaye tou usey bhi koi masla nhi hoga, ye bs apni ghatiya syasat k liye mazhab card istimal krty hain beghairt log",0.0
  hahaha danish ny to phr b marna e ta,1.0
pehle apne gayrun ko bol ke dance seekh le ek dam nalle ki tarah dance krta hai 😁😁,1.0
  kash ye dakhny sy pahly mera account suspend ho gya hota 🌚🌚😂😂😭😭😭,1.0
jab sa ya kuta aya ha mulak  men kisi adary men aman ni keyon ka ya yahoodi anant  kisi door men hamari awam na army ka khalaf aik alfaz  tak ni nikala ab  israel or american ka khawab poray ho ray hen pori dunya men pak ki jag hansai ho rahi hen keyon pak maddena ki reysat bana,1.0
rt : daraz randi please stop scamming us please bharwi,0.0
bare pyaare abu hain apke... mashaallah,1.0
 single ho na 😂😂😂,1.0
chutiya orat sirf 2 nahi orr bhi log hai teri misaal randi ki hai teri to mai marunga magar orron ko bhi tym dunga,0.0
"when you ask a straight girl: are you lesbian?  her: yes, i love my sweet friend😍  when you ask a straight boy: are you gay?  him: teri maa chod dunga bhosdike",0.0
"fasla rakhen warna , apko yad aa jay ga rajput rajputon m shadi krty 😂",1.0
bc puri koshish kr rhe ki bukhe nange communist film ko jarur dekhe va banchod,0.0
  ab to hum ko bhi pata hai mgr ham nay 2 ghantay pehlay pocha tha,1.0
  shukar ha koi to beagrti march k khilaf ha.,0.0
hattt bhenchod 400 rs. ki movie dekhenge 400 rs. room rent nahi denge anti national naare lagaayenge,0.0
  bhai ye sab kaise hojata hai?,1.0
"#ڈpak army celebrates india's dream with dust on february 27 !!!   imran khan also unveiled india's terror in the un on september 27 and on october 27, indian yahodi agent maulan diesalhumiliated.",0.0
 ye aurat march liberal women ka h jo khud corrupt hain mein is march k way k against hn jo hashtag wo b ghalat h march ho but according rights k hon na k barabari pa ho,1.0
   khabardar jo jamil ko beta bola behya aurat.,0.0
 pls islami taleemat ko mat target karo. allah karim aour humerey pyaary nabi saw. ke har baat main hikmat aour insan ke kamyabi hai. ager mard ke achi sehat ho tou aik biwi usko pora time nai deh saktei. phir sabar aour bardasht he hai.,1.0
mujhe bss ye pata ha k mera roona nikal gaya tha. i was legit crying and my chachu was there like hain hi beghairt ye to beita tum kiu roo ri ho😂,0.0
 ye tm jo kh rhi ho ye tek h tm muslim ho tera mzhab tje ijazt dita h nnge sir vedio uplod krne ki muslaman orten kbi ye nara nh lga skti agr une apne rab pe yaqeeen h to.. phly apne greban me jhnko shem on u,0.0
"jab tum nay ahmaq ko apna oper charnay ki ijazat di thi tab????? gandi orat,",0.0
this randi should also tell thst the babri masjid was built on demolished temple,1.0
bikul sahi na tera naam modi h naa shah....tu charsi..h,0.0
 oy ahmdi kuty. tum log smjhty ho k is trah kr k hm awam ko pagl bnao gy?? beta bajwa ne tere jeso ko nanga nachana he sbr kr. kahi ni ja rha hmara army chief. tum logo ne agly 3 sal me ye duniya hi chor jani bajwa k dar se. ye army chief nahi pakistan ka muhafiz he.,0.0
gand ma tri baji ki aag lgi ha jo bujhny to aya tha ksi randi towaif da bachy,0.0
🤣🤣😋kahi aa hi na jay shrm 😜😜😜,1.0
establishment mili hui is bharwey k sath royasat fouj sb randi k nasal  in ki dharti maa ko chod kr ja rha aur ye airport pr khare hokr hath hilate rhe  lanat  paksitan ka allah hafiz,0.0
 or koi n hy bhago,1.0
qandeel bloch ki b last mulaqat isi sahib say hoi thi  best off luck👍,1.0
"if you have harami, begherat and lanti friends like this. trust me you have everything. ❤😂✌ #ehdewafa",0.0
 arrey batao na yr plz,1.0
 acha acha ab santie mat ho.. aesa to nae bola main ny 🙄☹️,1.0
 🙄🙄🙄aista aista pata chal raha hai🙄😂😂😂,1.0
sir allah aap ko hemmat aur taqat dein aameen,1.0
tatti se yaad aaya teri ammi theek hai halala ki aulaad,1.0
 yeh sab aap hi khaein gi ?,1.0
"true, or firr qasoor sara aurat py daal diya jaye ga",1.0
india ki or moodi ki maa behn ek krni khoob aati h ik ko..  itna to pta chal gya ho ga ab tk..,0.0
ary cheema meray ek dost han😀,1.0
here a war began you need to strong and donot be foolish like 😂,1.0
youthyon kay judiciary kay khilaf posts daikh kar yaqeen ata ha jahalat ka education say koi taluq nahi :p :p maza tub aye ga jub ye khud imran ko ghadar yahodi agent aur modi ka yar kahay gay aur ye atal faisla ha ye kahay gay :p,1.0
subha dhund thi 😳,1.0
"tujje to bola tha mene, tere maa ko chud kar tujhe paida kia. tera baap mai hoon. to tu  aapne baap se darkar tere maa ki paas gaya. or tere maa ne tujhe sacchai boli.hijra hai tu isliye freelancing karta hai bhikhari sala. 🤣🤣🤣🤣",0.0
"niazi tu begherat ha, niazi ko lane walay is se baray begherat hain lanati",0.0
randi he😂,0.0
bhenchod bikao saray k saray,0.0
haha bhen chod chutyia loog,0.0
   ye halman he start ho geya tha mera koi qasoor nahi 😅😂,1.0
"true, but itni jaldi lead role kabhi nahi milega, film milegi bhi to koi chota role hoga, bc. starting me nahi de sakte hero ka role. isliye he can go to kkk 11, it is a good platform too.",0.0
"i wish you were braver and exposed injustices against ahmaddiya community! 😞 nevertheless, your voice is important to re-educate the religious mob.",1.0
chl phudi dia,0.0
 war equipment ki shell life hoti hai and every year army holds many exercises...a single tank shot worth 7 lacks ..nd it’s cheapest among rockets ...andaza lga lo baki ka,1.0
yar is tarha k ahmaq aj kal tv screens per paye jaaty hain....,1.0
 woh toh khud se banana padhta h,1.0
 mujhe is acc pe follow kro old bnd ho gya😴,1.0
kutta paal lo bili paal lo pr ye wahem kabhi mat paalo ki 12th ke pass krne ke baad maza hi maza hai,1.0
ab iss wahiyat aurat ko 440 volts ke jhtke lge ....bewdi saali,0.0
madarchod tumse puche jo bhok raha h randi ke bacche,0.0
you people just used shehnaz in whole season fck off bc #realwinnershehnaaz,0.0
mry dil pr churita chalti ha jb tm asa krti,1.0
abe sali randi ki aulaad madherchod tumko bharat me darr lagta h to pakistan ja waha marwana,0.0
m c why  india lost  match ????? speak bhosari,0.0
"jo bachay daulat bachane ki khatir maa ke janaza mein na aayein, baap itna beemar ho tab bhi naa aayein woh bachay sirf harami hi ho sakte hain.  waise qatari ne london flats tumhari behn ko gift kiye aur tum wahan reh rahe ho. lagte to khandani beghairat ho",0.0
bhenchodo bandy k putar ban jaya karo ajeeb. kyun agly ko embarassed kar rahy ho mtlb k agr us ny nai bhi karni hui tw tunhari bakchodian parh parh k kar le.,0.0
  rhc khairpur sadaat  aur thq alipur main bhi ab parchi ki fees khatam kr di hy,1.0
rt : asif saeed khan khota? seriously? we all know that who is maai baap of bol and this anchor.  and pemra took no action?,0.0
 no matter its the old pic but ab un landy ki liberal feminist ko aqal chye k wo kis ko follow kr thi hain... jin k mazhab me to talaq ka concept b ni hai...!!!,0.0
bhai ye halala ki aulad hi,1.0
 nahi apni baat kar rahi hoon bhai,1.0
"the destiny of pakistan is disintegration/civil war will happen we have to wait and watch there are so many boiling points in pakistani society civil-military-court relation, public relation with political-army between shia- sunni- ahmadiya- phaktun-baloch the minorities in general",1.0
nikkah ky baad kya hota hoga?,1.0
      benazir jatoi ka jism pure pakistan ki marzi,0.0
 yes yes yes yes yes yes ab ap jo itna pyar sa bol rahi ho to na to bol nahi sakta,1.0
"bc har roaz usko yahoodi agent bolo, puppet bolo, taliban khan bolo, imran niazi bolo, cocaine khan bolo tab akhlaqi paimanay peh naap tol nahi ki jati.  jab woh kuch karain to besharam ban jata haim  disgrace to his seat ban jata hai.",1.0
kyu randi tu roz yahi baans dalti hai kya,0.0
meri kl say good night he ni huye to good morning khn se ho ge,1.0
teray nam pe kon roye ga barwiii ?ghasti?? ya randiiii tu subha uth k aoni chutt marwana tujhy kia tension hai phir jo teray khilaaf jana bhi chahy to nahi jaega,0.0
"jaaa naaa gashti,",0.0
jiska koi ni hota us k hm hain🙈😉,1.0
baber awan minister of law nahi hai ye bhe yahodi agent hai..,0.0
marny say pehly banda aise he sochta ha sakoon ma reh bayta abhe kisi din tumhari dorm ma a jana ha zombie na 😂😂,1.0
 hahahhahaha yar shadi k liye leave li hogi na 😂 aur ghar me krne ko tou bht kuch hai🤣🤪,1.0
"hoskta hy jaani, jaakey ulma ka fatwa sunlo youtube pe mene suna hy tbhi keh raha hun. rahi baat halala ki to ye ek haram cheez hy, this lines by dr. zakir naik.",1.0
 😏😏😏 noi g mai backbencher thi,1.0
 😂 😂 😂 😂 google hi ni sath de raha...... bismillallah tu kr li huwi,1.0
 tum be ke ham to karti thi waqat ke sath,1.0
 phir first class kaho na..😂😂,1.0
beshaq laken fazlu rahman jesa hamaen nahi chahi yae. jo jisko chahe kafir jisko chahae muslaman banadae jisko chahae qadyani jisko ko chahae yahodi ejent bana de,1.0
charsi shareef,0.0
tum jaisay beghairat dalal tu abe tak keh raha tha ke wo bahar nahe jana chahta aur document or sign nahe kar raha hay abe wakeel q cabinet me bheek mang raha hay beghairat kaisay karletay ho,0.0
sahi kaha aap nein,1.0
it's their way of saying bus ab humein jaldi jaldi say rok do. let's see how long usa and iran play this boring game.. ye bhenchod humein chutia bana rahay hain 80s say..,0.0
 hahah mn nahi bnati kaha to hay,1.0
bhenchod ye ff walo se pareshaan ho gaya  hu tl puri bhar dete h sale,0.0
 janu aisa tu mat bolo 😪😪,1.0
saala hijra.he will do anything against pak army.,0.0
 4:45 py bnai thi pic 🙄,1.0
areeee bc tomorrow is cloudy and shizz ://,0.0
you don't need to tell me anything about the laws of pakistan neither do i need to know from you that wether he's a ahmdiya muslim or not.👎,1.0
 dil bar bar kehta pyar na kr💔,1.0
 aap ne bilkul thheek kia aur ye jitne bhi in beghairton ka saath dene wale hain ek ek ker ke sb expose honge,0.0
fatt gyi madarchod? muh se mungfali nhi toot rhi toh gand se akhrot q todne ki koshish k rhe the be,0.0
bhenchodo self proclaimed goat kahan hai🧐😤,0.0
tera baap hijra nikla ?,0.0
ye november ki her 11 ko apni didi ki choot or upto 70% discount ka banner laga kr ghar se nikal parta hai ksi gareeb randian maa ka poor bhenchod son,0.0
 ik bs teri talash the mjhko warna me tu bht mukammal tha,1.0
"her personal boundaries or harass her.  imagine a politician you like. now attach the label ""ahmedi"" to their face and gauge your own emotional reaction, or imagine the general reaction from this society.",1.0
 bol k lab tere azaad han😀,1.0
madar chod ha ya,0.0
sara din sonay pr mama bezati krti ha😂😂 is liye kuch to krna prta ha😂,1.0
im afraid she’s gonna end like qandeel baloch  history repeating itself ...  #hareemshah,1.0
 aur qassam s iss post p mur k kissi n nazr bh nahi dalni...tum log insafye ho e darpok,0.0
this new generation of ahmedi hate pakistan. such a shame they have salam as a role model.,1.0
"if charsi means stunning for you, then yes!",1.0
hum charsi hain,1.0
bagrat ourat hain allah karein aska hal bhi qandeel baloch ki tara ho aur inshallah aska yahi hal hoga 👍👍👍,1.0
" reporter ko pit kar yeh log kya sabit karna chahte hain, kya ine logon ko dar hai ki jo log dharne per baithe hain vah log zee news ke samjhane per kahin apna dharna na khatm kar den",1.0
rt : kabira bhenchod maan ja pls 🎶,0.0
abay bhosrike lund hai nhi tere paas saalay tiktok k khadray ek baap ki aulaad hota tau baar baar block nhi krta.... pta nhi rundi me kahan kahn account khulwaya hoga tere jese khadre ko nikaalne k liye😂😂😂😂,0.0
uski maa gayi thi tipu ke pas...isliye ye half breed bhaunk raha hai,0.0
 sir ap order to dety hen lykin wo implement nai hoty. jab tak mea ka visit nai hota tb tak chuti krna mana hy,1.0
 ary ap rhen na bas,1.0
tumri ma buhat hanzir hy jis ne tum jaise  yahodi kafir rhandi hanzir aurat ko paida kiya,0.0
 acha joke tha or suna na aise joke lekin pehle teeka lagwa lena,1.0
han maa chod di hai pora sher ki sub haramio ne mil kr,0.0
i binged it when i was on the plane and i couldn’t even scream bc it was a red eye,1.0
bhai us ko heart attack ðÿ˜œ humre society k norms s hoa.  talaq de k maaf kr deta to shadi k lye halala k zarorat hoti h ðÿ˜œ (molvi hazrat) naraz ho jate  aur hania s shadi kr leta tu tu (desi liberal) kete bewafaa mard aurat ko maaf na kr ska.  us n marna behtr smjha ðÿ˜‚,1.0
 weldone khawaja sab,1.0
bhenchod ab kis cheez ki anxiety hai ?,0.0
america kay bad sab say ziyada yahoodi iran main hain. iran q america aur israil per attack karay ga,1.0
"woh toh hum logon ne parliament me dekh hi lia tha. jab amit shah said,  owaisi tereko sun na padega during 370 discussion. waise owaisi jaise logon hai kaun be. aaj tak kuch kar paya hai. sirf bhaunk tha hai.",0.0
"cant believe i,,,,me,,,,,aimen,,,,myself,,,,,i just gave both my friends a long ass lecture about how aur bhi bohat kaam hain zindagi main shaadi k illawa, and that shaadi isnt an “achievement” that u guys so eagerly want",1.0
charsi khan kidhar hai??,0.0
" i agree with you....  i want... law bnain jain aur harassment pr sakht saza di jaye, phansi do rape krny waly ko, beti ko jaidad main hissa do, beti ko taleem do, jobs opportunity ho etc etc  ye ni k kaisy bethna hy, apna khana khud garam kro etc",1.0
bharwe apni indian chootoya qom ko mazeed kitna chootiya banayega ye iska jawab de to beta,0.0
bc hamesha disappoint hi karna tum log,0.0
 zara noor mera jism mere marzi ko support karti hai 😥,1.0
ye bahan ke lode humare yaha hote to inki abi tak maa chod chuke hote hum itni okad ni in ganduo ki,0.0
 of course your ex.... mjhe thori na miss krna mjhe meri crush ne 😑😂,1.0
jamat e islami and jamiat ulama e islam opposed the bill.munafik akhir pakray to jaate hain phir kabhi na kabhi #armyact,0.0
lanti yahoodi khan or yahodiye like youthiye lakh di lanat in ki shaklon pr,1.0
 achaww ab aap bhi aese kahain gee🙂💔,1.0
rt : ye bhenchod dosto ka abhi tk paper nai hoa pta nai kiya daftar likhri,0.0
  mazak kya tha is mein ? teri maa behan ko kuch bhi keh dun to tu mazak mein le skta hai kyun k tu kanjar hai main nhi tu mujhy bs te bta tu rehta kahan hai????,0.0
ha apko nahi tha bura na mane 💕,1.0
pindu pagal ho gya hai hum nai sary records ford diay pher bhi apny mai hi hai charsi 😂😂,0.0
"halala se aayi ho ya babar ne tumhara khandan bana?,",0.0
rt : #mediastayunbiased jab media ke hath bara paisa lag jaye to...  pakistan ko botti ki trhan noch noch kar khaty hain.,1.0
fuck this im so goddamn pissed bhenchodo aik insaan ki zindagi tabah karke kia milta hai tum madarchodo ko? chutiye haramzaday. lun pe charhe ye mulk. azaab lao bhenchod bohat bardasht kar liya inhe,0.0
"samajh sakta hu tumhara dard charsi.  ab tumhe joke bhi nahi samajhta to main kya karu, madarsa main teacher to nahi lag sakta na.",0.0
  baat mat ghuma pakistani supporter log,1.0
thora sasty me dekhaya ja rha hai1🥺,1.0
muhabbat bs shuro ho hi jati ha hr ksi ki story ka start different hota ha,1.0
shariyat nai piyar krny se nahi hadd par krny se roka hai🌷,1.0
asan na kaya notebook ko sa rc hehehe,1.0
g jaisy aap kisi yahoodi ki aulad hn or nawaz sharif k baity b yahoodi hn iss lia apny bap jo marny k qareeb ha ussy daikhny b na a sky. lant aisi aulad pa or aap jaisi 2 takky ki yahoodi supper ki,0.0
mein danish hun mein bohot gareeb hun to mehwish bun k meri zindagi mein na ana bhenchod.,1.0
woh madarchod hi nhi bkl bhi hai  bhen chod bhi hai,0.0
  apko ab pata chla hai g,1.0
apia aj kal independent rhty hein... rts krna hoti hein.. manage nhi kr paaou ga🙏,1.0
haramkhor hain kuttay i inko kis ne haq diya hai janwar hain ye bs   is jesa shaitaan khanzeer tou paida he nahi hua hai,0.0
"do u feel they care for humiliation? beghairat log humiliated feel nahi karte, secondly he will go submitting after submitting bonds and will never come back, govt gets money n he gets released simple deal n no public feels bad, its my opinion i may be wrong",0.0
faasla rakhen baad me ap ka istikhara theek nahi ata. ,1.0
haraam khoor...kahan ki baat kahan le jaty ho...beghairt admi ho tum,0.0
kahan bhaunk raha hai yeh kutta?? which channel??,0.0
aur ye phattu unko appreciation dete hue 😂,0.0
tum appni ana de lo gashti de bachy.,0.0
bhai chod do oo dummy home minister hai poora uska hair cm ke paas hai,1.0
tere ma ko choodne ke laye... aise jaise hindustani kutttu dogs ko hum pesab palate ha...,1.0
