Comment,Hate,clean_comment,Tokens,Length
Aasha n ritwik mere http://fav.tv  star me se ek the  pvitra rista se bt now I hate both of u .aasha n deepika  apko hina se itni kya problem h jo uska mjak bna rhi ho. Phle khud ko to dekh lo .hate u so much ab ap apne fans kho denge bs ku6 paiso ke liye,yes,aasha n ritwik mere star se ek pvitra rista se bt hate u aasha n deepika apko hina se itni kya problem h jo uska mjak bna rhi ho phle khud ko dekh lo hate u much ab ap apne fans kho denge bs ku paiso ke liye,"['aasha', 'n', 'ritwik', 'mere', 'star', 'se', 'ek', 'pvitra', 'rista', 'se', 'bt', 'hate', 'u', 'aasha', 'n', 'deepika', 'apko', 'hina', 'se', 'itni', 'kya', 'problem', 'h', 'jo', 'uska', 'mjak', 'bna', 'rhi', 'ho', 'phle', 'khud', 'ko', 'dekh', 'lo', 'hate', 'u', 'much', 'ab', 'ap', 'apne', 'fans', 'kho', 'denge', 'bs', 'ku', 'paiso', 'ke', 'liye']",48
"Aaplog sun se garmi mat lena kyunki hinduo k devta hai surya, are mil Jul k raho, upadesh rana jaise logo ko aaj isliye itna hate speech dena pad raha hai kyunki Islamic rulers ne hinduo pr bahut atyachar kiya hai, ye sirf reaction hai us terrorism ka Jo Islam k naam pr faila hai",no,aaplog sun se garmi mat lena kyunki hinduo k devta hai surya mil jul k raho upadesh rana jaise logo ko aaj isliye itna hate speech dena pad raha hai kyunki islamic rulers ne hinduo pr bahut atyachar kiya hai ye sirf reaction hai us terrorism ka jo islam k naam pr faila hai,"['aaplog', 'sun', 'se', 'garmi', 'mat', 'lena', 'kyunki', 'hinduo', 'k', 'devta', 'hai', 'surya', 'mil', 'jul', 'k', 'raho', 'upadesh', 'rana', 'jaise', 'logo', 'ko', 'aaj', 'isliye', 'itna', 'hate', 'speech', 'dena', 'pad', 'raha', 'hai', 'kyunki', 'islamic', 'rulers', 'ne', 'hinduo', 'pr', 'bahut', 'atyachar', 'kiya', 'hai', 'ye', 'sirf', 'reaction', 'hai', 'us', 'terrorism', 'ka', 'jo', 'islam', 'k', 'naam', 'pr', 'faila', 'hai']",54
"Kisko jyada prefer karne wali baat nahi saaf saaf dikhta hai He's die hard hater of SRK, Maine to koi Varuniac ko dekha nahi aisa andha hate karta ho kisiko, like kya sirf looks aur wo log ki soch to pata hai na jo jyada hit wo hamara fav aadhe to us wajah se like karte hai",no,kisko jyada prefer karne wali baat nahi saaf saaf dikhta hai hes die hard hater srk maine koi varuniac ko dekha nahi aisa andha hate karta ho kisiko like kya sirf looks aur wo log ki soch pata hai na jo jyada hit wo hamara fav aadhe us wajah se like karte hai,"['kisko', 'jyada', 'prefer', 'karne', 'wali', 'baat', 'nahi', 'saaf', 'saaf', 'dikhta', 'hai', 'hes', 'die', 'hard', 'hater', 'srk', 'maine', 'koi', 'varuniac', 'ko', 'dekha', 'nahi', 'aisa', 'andha', 'hate', 'karta', 'ho', 'kisiko', 'like', 'kya', 'sirf', 'looks', 'aur', 'wo', 'log', 'ki', 'soch', 'pata', 'hai', 'na', 'jo', 'jyada', 'hit', 'wo', 'hamara', 'fav', 'aadhe', 'us', 'wajah', 'se', 'like', 'karte', 'hai']",53
koi aisi cheez jo haryana mei acha hua ho .. crime rape baba har kuch hota hi rehta hai or khattar sahab masoom bane rehte hai jis state ka police officer rape ko #ho jata hai bolta hai vo state mei ladkiya kaise aayngi !,yes,koi aisi cheez jo haryana mei acha hua ho crime rape baba har kuch hota hi rehta hai khattar sahab masoom bane rehte hai jis state ka police officer rape ko ho jata hai bolta hai vo state mei ladkiya kaise aayngi,"['koi', 'aisi', 'cheez', 'jo', 'haryana', 'mei', 'acha', 'hua', 'ho', 'crime', 'rape', 'baba', 'har', 'kuch', 'hota', 'hi', 'rehta', 'hai', 'khattar', 'sahab', 'masoom', 'bane', 'rehte', 'hai', 'jis', 'state', 'ka', 'police', 'officer', 'rape', 'ko', 'ho', 'jata', 'hai', 'bolta', 'hai', 'vo', 'state', 'mei', 'ladkiya', 'kaise', 'aayngi']",42
Tab batana 21v sadi ar 20v sadi m antar.. aur haan jo rape ki ghtnaye ho rahi hai. to tumhra kun ku thanda pada h... ya rasta deekh rahe ho jb apna ghr jalega tb dekhrnge... peso ki bhuk me tum jese log nange ho sakte hai rajput samman ke liye jaan dete h..,yes,tab batana v sadi ar v sadi antar aur haan jo rape ki ghtnaye ho rahi hai tumhra kun ku thanda pada h ya rasta deekh rahe ho jb apna ghr jalega tb dekhrnge peso ki bhuk tum jese log nange ho sakte hai rajput samman ke liye jaan dete h,"['tab', 'batana', 'v', 'sadi', 'ar', 'v', 'sadi', 'antar', 'aur', 'haan', 'jo', 'rape', 'ki', 'ghtnaye', 'ho', 'rahi', 'hai', 'tumhra', 'kun', 'ku', 'thanda', 'pada', 'h', 'ya', 'rasta', 'deekh', 'rahe', 'ho', 'jb', 'apna', 'ghr', 'jalega', 'tb', 'dekhrnge', 'peso', 'ki', 'bhuk', 'tum', 'jese', 'log', 'nange', 'ho', 'sakte', 'hai', 'rajput', 'samman', 'ke', 'liye', 'jaan', 'dete', 'h']",51
Aap jaisi ladies sare world mai faila hua Islamic terrorism ko khatm kar shakta hai. Dekhte hai Pakistan mai sachche musalman kitne hai aur kaun aapke sath aata hai.,no,aap jaisi ladies sare world mai faila hua islamic terrorism ko khatm kar shakta hai dekhte hai pakistan mai sachche musalman kitne hai aur kaun aapke sath aata hai,"['aap', 'jaisi', 'ladies', 'sare', 'world', 'mai', 'faila', 'hua', 'islamic', 'terrorism', 'ko', 'khatm', 'kar', 'shakta', 'hai', 'dekhte', 'hai', 'pakistan', 'mai', 'sachche', 'musalman', 'kitne', 'hai', 'aur', 'kaun', 'aapke', 'sath', 'aata', 'hai']",29
"Kashyap madam ji kisi ko goli marane se pahle pucha jata hai ki goli lagi kya, rape hone se pahle kya pucha jata hai ki rape hua kya.",no,kashyap madam ji kisi ko goli marane se pahle pucha jata hai ki goli lagi kya rape hone se pahle kya pucha jata hai ki rape hua kya,"['kashyap', 'madam', 'ji', 'kisi', 'ko', 'goli', 'marane', 'se', 'pahle', 'pucha', 'jata', 'hai', 'ki', 'goli', 'lagi', 'kya', 'rape', 'hone', 'se', 'pahle', 'kya', 'pucha', 'jata', 'hai', 'ki', 'rape', 'hua', 'kya']",28
Teri gaand kyu JAL rhi h chutiya itna blind hate late kaha se ho brainwashed ho gya h tumhara SALMAN is most loved star thoda tameez se bol,yes,teri gaand kyu jal rhi h chutiya itna blind hate late kaha se ho brainwashed ho gya h tumhara salman loved star thoda tameez se bol,"['teri', 'gaand', 'kyu', 'jal', 'rhi', 'h', 'chutiya', 'itna', 'blind', 'hate', 'late', 'kaha', 'se', 'ho', 'brainwashed', 'ho', 'gya', 'h', 'tumhara', 'salman', 'loved', 'star', 'thoda', 'tameez', 'se', 'bol']",26
Don't hate them Kabi kabi Khush b karte h ye,no,dont hate kabi kabi khush b karte h ye,"['dont', 'hate', 'kabi', 'kabi', 'khush', 'b', 'karte', 'h', 'ye']",9
Bhai ham to gareeb hain burari gaon ke Bhole ke bikhari ham to apne bholenath ke saamne haath faelate hain tum piddio jaise bar waali videshan aur sukanya ka rape karne waale pappu ke saamne nhi,no,bhai ham gareeb hain burari gaon ke bhole ke bikhari ham apne bholenath ke saamne haath faelate hain tum piddio jaise bar waali videshan aur sukanya ka rape karne waale pappu ke saamne nhi,"['bhai', 'ham', 'gareeb', 'hain', 'burari', 'gaon', 'ke', 'bhole', 'ke', 'bikhari', 'ham', 'apne', 'bholenath', 'ke', 'saamne', 'haath', 'faelate', 'hain', 'tum', 'piddio', 'jaise', 'bar', 'waali', 'videshan', 'aur', 'sukanya', 'ka', 'rape', 'karne', 'waale', 'pappu', 'ke', 'saamne', 'nhi']",34
Daily rape ho rhe uske virodh mat karo.,yes,daily rape ho rhe uske virodh mat karo,"['daily', 'rape', 'ho', 'rhe', 'uske', 'virodh', 'mat', 'karo']",8
Pahle itne nahi hote the. Ab films bahut sex se bhari hein aur sharab ka prachlan bahut badh gaya hei. Films par to rok lag nahi sakti par pure desh mein sharab bandi ki ja sakti hei . ap payengi ki rape ghat gaye hein.,yes,pahle itne nahi hote ab films bahut sex se bhari hein aur sharab ka prachlan bahut badh gaya hei films par rok lag nahi sakti par pure desh mein sharab bandi ki ja sakti hei ap payengi ki rape ghat gaye hein,"['pahle', 'itne', 'nahi', 'hote', 'ab', 'films', 'bahut', 'sex', 'se', 'bhari', 'hein', 'aur', 'sharab', 'ka', 'prachlan', 'bahut', 'badh', 'gaya', 'hei', 'films', 'par', 'rok', 'lag', 'nahi', 'sakti', 'par', 'pure', 'desh', 'mein', 'sharab', 'bandi', 'ki', 'ja', 'sakti', 'hei', 'ap', 'payengi', 'ki', 'rape', 'ghat', 'gaye', 'hein']",42
"Itlay waali Bar dancer kabhi Indian nhi ban sakti Indian banne ke liye sanskar chahiye jo Itlay  bar waali me ho hi nhi sakta jisne aisa pappu janma jo sukanya ka rape kare, ladies toilet me ghuse. shame",yes,itlay waali bar dancer kabhi indian nhi ban sakti indian banne ke liye sanskar chahiye jo itlay bar waali ho hi nhi sakta jisne aisa pappu janma jo sukanya ka rape kare ladies toilet ghuse shame,"['itlay', 'waali', 'bar', 'dancer', 'kabhi', 'indian', 'nhi', 'ban', 'sakti', 'indian', 'banne', 'ke', 'liye', 'sanskar', 'chahiye', 'jo', 'itlay', 'bar', 'waali', 'ho', 'hi', 'nhi', 'sakta', 'jisne', 'aisa', 'pappu', 'janma', 'jo', 'sukanya', 'ka', 'rape', 'kare', 'ladies', 'toilet', 'ghuse', 'shame']",36
"Kuch log bol rahe hai padmavat film dekhi nahi. Phir virodh kyon,  ek baat bataye rape hone se pahle koi dekhta hai kya. Kisi ka apman hone se pahle, apman karane practice karte hai kya.",yes,kuch log bol rahe hai padmavat film dekhi nahi phir virodh kyon ek baat bataye rape hone se pahle koi dekhta hai kya kisi ka apman hone se pahle apman karane practice karte hai kya,"['kuch', 'log', 'bol', 'rahe', 'hai', 'padmavat', 'film', 'dekhi', 'nahi', 'phir', 'virodh', 'kyon', 'ek', 'baat', 'bataye', 'rape', 'hone', 'se', 'pahle', 'koi', 'dekhta', 'hai', 'kya', 'kisi', 'ka', 'apman', 'hone', 'se', 'pahle', 'apman', 'karane', 'practice', 'karte', 'hai', 'kya']",35
JAB MULAYAM MAYAWATI ke izzat lutwa rha tha to ek akele Sanghi ne lathi ke dum pe Mayawati ki izzat bachai aur baad me Mayawati ne sareaam usko Rakhi bandhi ye fact hai pta kar lena aapke Pappu ke tarah Sukanya ka rape nhi kiya,no,jab mulayam mayawati ke izzat lutwa rha tha ek akele sanghi ne lathi ke dum pe mayawati ki izzat bachai aur baad mayawati ne sareaam usko rakhi bandhi ye fact hai pta kar lena aapke pappu ke tarah sukanya ka rape nhi kiya,"['jab', 'mulayam', 'mayawati', 'ke', 'izzat', 'lutwa', 'rha', 'tha', 'ek', 'akele', 'sanghi', 'ne', 'lathi', 'ke', 'dum', 'pe', 'mayawati', 'ki', 'izzat', 'bachai', 'aur', 'baad', 'mayawati', 'ne', 'sareaam', 'usko', 'rakhi', 'bandhi', 'ye', 'fact', 'hai', 'pta', 'kar', 'lena', 'aapke', 'pappu', 'ke', 'tarah', 'sukanya', 'ka', 'rape', 'nhi', 'kiya']",43
"Kiran kher ji aap k sath bhi huwa kya rape jaisa kuch ,warna aap kaisa kati hi k rape ek mamuli bat hi , Matlab aap k sath bhi...........huwa hi",yes,kiran kher ji aap k sath bhi huwa kya rape jaisa kuch warna aap kaisa kati hi k rape ek mamuli bat hi matlab aap k sath bhihuwa hi,"['kiran', 'kher', 'ji', 'aap', 'k', 'sath', 'bhi', 'huwa', 'kya', 'rape', 'jaisa', 'kuch', 'warna', 'aap', 'kaisa', 'kati', 'hi', 'k', 'rape', 'ek', 'mamuli', 'bat', 'hi', 'matlab', 'aap', 'k', 'sath', 'bhihuwa', 'hi']",29
"#karan sirr..Kash intna hungama rape k against hota to AAJ India se rape khatam hogy hota. itni himmat , itni aawaj ye log Hindustan ki ldkio ki safety ke liye dikhate to Sach me is desh ki ldkiya grv see khti ha hm is desh ki rhne wali h.!! Bt reality kuch ur h",yes,karan sirrkash intna hungama rape k hota aaj india se rape khatam hogy hota itni himmat itni aawaj ye log hindustan ki ldkio ki safety ke liye dikhate sach desh ki ldkiya grv see khti ha hm desh ki rhne wali h bt reality kuch ur h,"['karan', 'sirrkash', 'intna', 'hungama', 'rape', 'k', 'hota', 'aaj', 'india', 'se', 'rape', 'khatam', 'hogy', 'hota', 'itni', 'himmat', 'itni', 'aawaj', 'ye', 'log', 'hindustan', 'ki', 'ldkio', 'ki', 'safety', 'ke', 'liye', 'dikhate', 'sach', 'desh', 'ki', 'ldkiya', 'grv', 'see', 'khti', 'ha', 'hm', 'desh', 'ki', 'rhne', 'wali', 'h', 'bt', 'reality', 'kuch', 'ur', 'h']",47
Haa hamko hate karte hai na log. Jaise shilpa ko bure log hate karte hai waise hi humko bhi bure aur evil log hate karte hai.,yes,haa hamko hate karte hai na log jaise shilpa ko bure log hate karte hai waise hi humko bhi bure aur evil log hate karte hai,"['haa', 'hamko', 'hate', 'karte', 'hai', 'na', 'log', 'jaise', 'shilpa', 'ko', 'bure', 'log', 'hate', 'karte', 'hai', 'waise', 'hi', 'humko', 'bhi', 'bure', 'aur', 'evil', 'log', 'hate', 'karte', 'hai']",26
To sun aysha unki biwi thi jinka sabke samne btor nikah howa tha nabi pak se jis ki nikah ho jata hai to woh apni biwi ko bhaghaye ga kyo ab tum batao tumhare baap barahma jisne sara sansar banaya usne apni hi putri saraswati se rape kyo kiya aur apni ji putri se shadi kyo ki,yes,sun aysha unki biwi thi jinka sabke samne btor nikah howa tha nabi pak se jis ki nikah ho jata hai woh apni biwi ko bhaghaye ga kyo ab tum batao tumhare baap barahma jisne sara sansar banaya usne apni hi putri saraswati se rape kyo kiya aur apni ji putri se shadi kyo ki,"['sun', 'aysha', 'unki', 'biwi', 'thi', 'jinka', 'sabke', 'samne', 'btor', 'nikah', 'howa', 'tha', 'nabi', 'pak', 'se', 'jis', 'ki', 'nikah', 'ho', 'jata', 'hai', 'woh', 'apni', 'biwi', 'ko', 'bhaghaye', 'ga', 'kyo', 'ab', 'tum', 'batao', 'tumhare', 'baap', 'barahma', 'jisne', 'sara', 'sansar', 'banaya', 'usne', 'apni', 'hi', 'putri', 'saraswati', 'se', 'rape', 'kyo', 'kiya', 'aur', 'apni', 'ji', 'putri', 'se', 'shadi', 'kyo', 'ki']",55
"Kashmiri musalmano ki harket bhi to dikhao jinhone lakho kismeri pandito ko maar diya,unki bahan betio ka rape kiya,behisab atank machaya jiski vagah se lakho kismeri pandit beghar ho gaye,",yes,kashmiri musalmano ki harket bhi dikhao jinhone lakho kismeri pandito ko maar diyaunki bahan betio ka rape kiyabehisab atank machaya jiski vagah se lakho kismeri pandit beghar ho gaye,"['kashmiri', 'musalmano', 'ki', 'harket', 'bhi', 'dikhao', 'jinhone', 'lakho', 'kismeri', 'pandito', 'ko', 'maar', 'diyaunki', 'bahan', 'betio', 'ka', 'rape', 'kiyabehisab', 'atank', 'machaya', 'jiski', 'vagah', 'se', 'lakho', 'kismeri', 'pandit', 'beghar', 'ho', 'gaye']",29
Baramha ne apni putri saraswati se kyo rape koya tha,no,baramha ne apni putri saraswati se kyo rape koya tha,"['baramha', 'ne', 'apni', 'putri', 'saraswati', 'se', 'kyo', 'rape', 'koya', 'tha']",10
ya to ek kanoon bane ki rape karne wale ka private part hi gayab kr do banao aisa kanoon to janta jane ki kis party me dam h,no,ya ek kanoon bane ki rape karne wale ka private part hi gayab kr banao aisa kanoon janta jane ki kis party dam h,"['ya', 'ek', 'kanoon', 'bane', 'ki', 'rape', 'karne', 'wale', 'ka', 'private', 'part', 'hi', 'gayab', 'kr', 'banao', 'aisa', 'kanoon', 'janta', 'jane', 'ki', 'kis', 'party', 'dam', 'h']",24
"Ek rape iska bhi hota to samajh Patti kitna bura cheez Hai . BJP ki leader Hai, paise and power se jyada Matlab Hai inlogo ko.",yes,ek rape iska bhi hota samajh patti kitna bura cheez hai bjp ki leader hai paise power se jyada matlab hai inlogo ko,"['ek', 'rape', 'iska', 'bhi', 'hota', 'samajh', 'patti', 'kitna', 'bura', 'cheez', 'hai', 'bjp', 'ki', 'leader', 'hai', 'paise', 'power', 'se', 'jyada', 'matlab', 'hai', 'inlogo', 'ko']",23
koi ghotala hi nahi hua manmohan singh ke time sabse tez development tha.main koi congress se nahi hu.i hate congress.but jo hai toh hai.note bandi ne desh ko barbaad kar diya.,yes,koi ghotala hi nahi hua manmohan singh ke time sabse tez development thamain koi congress se nahi hui hate congressbut jo hai toh hainote bandi ne desh ko barbaad kar diya,"['koi', 'ghotala', 'hi', 'nahi', 'hua', 'manmohan', 'singh', 'ke', 'time', 'sabse', 'tez', 'development', 'thamain', 'koi', 'congress', 'se', 'nahi', 'hui', 'hate', 'congressbut', 'jo', 'hai', 'toh', 'hainote', 'bandi', 'ne', 'desh', 'ko', 'barbaad', 'kar', 'diya']",31
Arakshan hate to umeed jage ise hume nhi banana,no,arakshan hate umeed jage ise hume nhi banana,"['arakshan', 'hate', 'umeed', 'jage', 'ise', 'hume', 'nhi', 'banana']",8
kabhi na bandho nadan parindo ko..akhir Ho ud he hate hai,no,kabhi na bandho nadan parindo koakhir ho ud hate hai,"['kabhi', 'na', 'bandho', 'nadan', 'parindo', 'koakhir', 'ho', 'ud', 'hate', 'hai']",10
Bevkoofon ye rarhn nahi Aatankvad hai terrorism hai deshdroh hai isme tum log desh ki property ko nuksaan pahunchaoge,yes,bevkoofon ye rarhn nahi aatankvad hai terrorism hai deshdroh hai isme tum log desh ki property ko nuksaan pahunchaoge,"['bevkoofon', 'ye', 'rarhn', 'nahi', 'aatankvad', 'hai', 'terrorism', 'hai', 'deshdroh', 'hai', 'isme', 'tum', 'log', 'desh', 'ki', 'property', 'ko', 'nuksaan', 'pahunchaoge']",19
"Is nalayak admi Ashwini chaudhary se puchana chahiye ki usne rape victams ke liye kya kiya,Bhansali ho ya koi aur director sirf paise kamane se matlab",yes,nalayak admi ashwini chaudhary se puchana chahiye ki usne rape victams ke liye kya kiyabhansali ho ya koi aur director sirf paise kamane se matlab,"['nalayak', 'admi', 'ashwini', 'chaudhary', 'se', 'puchana', 'chahiye', 'ki', 'usne', 'rape', 'victams', 'ke', 'liye', 'kya', 'kiyabhansali', 'ho', 'ya', 'koi', 'aur', 'director', 'sirf', 'paise', 'kamane', 'se', 'matlab']",25
Tera Haryana me rape nhi hua kya abhi tak?,no,tera haryana rape nhi hua kya abhi tak,"['tera', 'haryana', 'rape', 'nhi', 'hua', 'kya', 'abhi', 'tak']",8
I hate traveling alone ajakal to bajuwalo se bat karane ki iccha bhi nai hoti,yes,hate traveling alone ajakal bajuwalo se bat karane ki iccha bhi nai hoti,"['hate', 'traveling', 'alone', 'ajakal', 'bajuwalo', 'se', 'bat', 'karane', 'ki', 'iccha', 'bhi', 'nai', 'hoti']",13
"Saley ullu,  chor n rapist tere Ghar mai ghusega to Tu Kya karega . Bibi ka rape honey dega ya lath mar Kar Bhagayega . Kabhi to Akal lagaya kar",yes,saley ullu chor n rapist tere ghar mai ghusega tu kya karega bibi ka rape honey dega ya lath mar kar bhagayega kabhi akal lagaya kar,"['saley', 'ullu', 'chor', 'n', 'rapist', 'tere', 'ghar', 'mai', 'ghusega', 'tu', 'kya', 'karega', 'bibi', 'ka', 'rape', 'honey', 'dega', 'ya', 'lath', 'mar', 'kar', 'bhagayega', 'kabhi', 'akal', 'lagaya', 'kar']",26
agar koi solon tak acche kaam kare aur last me kisi ladki ka rape kare to uske bure karmo ko bhula dena chahiye. kya yahi sikhati ti humari sanskruti?,no,agar koi solon tak acche kaam kare aur last kisi ladki ka rape kare uske bure karmo ko bhula dena chahiye kya yahi sikhati ti humari sanskruti,"['agar', 'koi', 'solon', 'tak', 'acche', 'kaam', 'kare', 'aur', 'last', 'kisi', 'ladki', 'ka', 'rape', 'kare', 'uske', 'bure', 'karmo', 'ko', 'bhula', 'dena', 'chahiye', 'kya', 'yahi', 'sikhati', 'ti', 'humari', 'sanskruti']",27
That’s my opinion don’t hate me,no,’ opinion ’ hate,"['’', 'opinion', '’', 'hate']",4
Shame on shilpa.. kairaath ki jeeth hai. Ithna udd math.. hina task karke paisa bacahyi thi.. evn 3 lakh b usne jodke diya tha.. sharam nahi atha.. kisi aur ka mehnath ka paise leke Gayi hai. .  Ab tho chup ho ja.. I hate u wen u laugh like crap,yes,shame shilpa kairaath ki jeeth hai ithna udd math hina task karke paisa bacahyi thi evn lakh b usne jodke diya tha sharam nahi atha kisi aur ka mehnath ka paise leke gayi hai ab tho chup ho ja hate u wen u laugh like crap,"['shame', 'shilpa', 'kairaath', 'ki', 'jeeth', 'hai', 'ithna', 'udd', 'math', 'hina', 'task', 'karke', 'paisa', 'bacahyi', 'thi', 'evn', 'lakh', 'b', 'usne', 'jodke', 'diya', 'tha', 'sharam', 'nahi', 'atha', 'kisi', 'aur', 'ka', 'mehnath', 'ka', 'paise', 'leke', 'gayi', 'hai', 'ab', 'tho', 'chup', 'ho', 'ja', 'hate', 'u', 'wen', 'u', 'laugh', 'like', 'crap']",46
Though i hate IJT. But ye Dehshat - Gard wala hulya kaisa hota hay.,yes,though hate ijt ye dehshat gard wala hulya kaisa hota hay,"['though', 'hate', 'ijt', 'ye', 'dehshat', 'gard', 'wala', 'hulya', 'kaisa', 'hota', 'hay']",11
"Bhuvan tu kabi social topic like aj kal boys ke liye koi law nai, girls rape ka juta case lagti he boy pe uspar tu q koi video upload nai karta",yes,bhuvan tu kabi social topic like aj kal boys ke liye koi law nai girls rape ka juta case lagti boy pe uspar tu q koi video upload nai karta,"['bhuvan', 'tu', 'kabi', 'social', 'topic', 'like', 'aj', 'kal', 'boys', 'ke', 'liye', 'koi', 'law', 'nai', 'girls', 'rape', 'ka', 'juta', 'case', 'lagti', 'boy', 'pe', 'uspar', 'tu', 'q', 'koi', 'video', 'upload', 'nai', 'karta']",30
Kutte ke pile tu b kisi rape ka paidaish hai,yes,kutte ke pile tu b kisi rape ka paidaish hai,"['kutte', 'ke', 'pile', 'tu', 'b', 'kisi', 'rape', 'ka', 'paidaish', 'hai']",10
So Padmavat dikhane se rape bandh ho jaega!,no,padmavat dikhane se rape bandh ho jaega,"['padmavat', 'dikhane', 'se', 'rape', 'bandh', 'ho', 'jaega']",7
Haa yaar wahi hogi!Pehle meko laga joke hai fir dusra hate msg aagaya,no,haa yaar wahi hogipehle meko laga joke hai fir dusra hate msg aagaya,"['haa', 'yaar', 'wahi', 'hogipehle', 'meko', 'laga', 'joke', 'hai', 'fir', 'dusra', 'hate', 'msg', 'aagaya']",13
Modiji.  Kab tak rape hota rahega india mai .. kab vikas aaegA.  Aadhar toh ban gaya. Ab kya chahte ho. Kuch toh karo pic.twitter.com/XMSPK9dQWO,no,modiji kab tak rape hota rahega india mai kab vikas aaega aadhar toh ban gaya ab kya chahte ho kuch toh karo pictwittercomxmspkdqwo,"['modiji', 'kab', 'tak', 'rape', 'hota', 'rahega', 'india', 'mai', 'kab', 'vikas', 'aaega', 'aadhar', 'toh', 'ban', 'gaya', 'ab', 'kya', 'chahte', 'ho', 'kuch', 'toh', 'karo', 'pictwittercomxmspkdqwo']",23
Kahi aapko koi Hindu terrorism failane wala na khde ... pic.twitter.com/34gf6xkdhK,no,kahi aapko koi hindu terrorism failane wala na khde pictwittercomgfxkdhk,"['kahi', 'aapko', 'koi', 'hindu', 'terrorism', 'failane', 'wala', 'na', 'khde', 'pictwittercomgfxkdhk']",10
